Init: HR = 0.0154, NDCG = 0.0154
Iteration 2 [0.8 s]: HR = 0.1539, NDCG = 0.0990, loss = 0.3018 [49.1 s]
Iteration 3 [0.8 s]: HR = 0.1739, NDCG = 0.1123, loss = 0.2937 [44.7 s]
Iteration 4 [0.7 s]: HR = 0.1955, NDCG = 0.1264, loss = 0.2858 [44.8 s]
Iteration 5 [0.8 s]: HR = 0.2036, NDCG = 0.1312, loss = 0.2789 [40.2 s]
Iteration 6 [0.7 s]: HR = 0.2017, NDCG = 0.1305, loss = 0.2726 [45.0 s]
Iteration 7 [0.7 s]: HR = 0.2017, NDCG = 0.1321, loss = 0.2712 [45.7 s]
Iteration 8 [0.9 s]: HR = 0.2059, NDCG = 0.1352, loss = 0.2704 [43.1 s]
Iteration 9 [1.4 s]: HR = 0.2075, NDCG = 0.1383, loss = 0.2702 [45.0 s]
End. Best Iteration 9:  HR = 0.2075, NDCG = 0.1383. Init: HR = 0.0906, NDCG = 0.0415
Iteration 0 [3.0 s]: HR = 0.1384, NDCG = 0.0661, loss = 0.4381 [45.8 s]
Iteration 1 [0.8 s]: HR = 0.1600, NDCG = 0.0772, loss = 0.3036 [44.9 s]
Iteration 2 [0.6 s]: HR = 0.1870, NDCG = 0.0907, loss = 0.2999 [43.7 s]
Iteration 3 [1.3 s]: HR = 0.2225, NDCG = 0.1099, loss = 0.2976 [41.6 s]
Iteration 4 [0.8 s]: HR = 0.2599, NDCG = 0.1286, loss = 0.2933 [47.8 s]
Iteration 5 [0.8 s]: HR = 0.2815, NDCG = 0.1415, loss = 0.2870 [45.4 s]
Iteration 6 [0.7 s]: HR = 0.2939, NDCG = 0.1503, loss = 0.2795 [46.4 s]
Iteration 7 [0.7 s]: HR = 0.3035, NDCG = 0.1544, loss = 0.2732 [44.1 s]
Iteration 8 [0.7 s]: HR = 0.3112, NDCG = 0.1581, loss = 0.2718 [44.9 s]
Iteration 9 [0.8 s]: HR = 0.3124, NDCG = 0.1607, loss = 0.2696 [43.8 s]
End. Best Iteration 9:  HR = 0.3124, NDCG = 0.1607. Init: HR = 0.0039, NDCG = 0.0039
Iteration 0 [3.8 s]: HR = 0.0058, NDCG = 0.0058, loss = 4.0818 [49.4 s]
Iteration 1 [0.3 s]: HR = 0.0093, NDCG = 0.0093, loss = 1.6898 [45.8 s]
Iteration 2 [0.2 s]: HR = 0.0123, NDCG = 0.0123, loss = 1.4158 [44.2 s]
Iteration 3 [0.3 s]: HR = 0.0127, NDCG = 0.0127, loss = 1.2804 [46.1 s]
Iteration 4 [0.2 s]: HR = 0.0150, NDCG = 0.0150, loss = 1.1900 [44.0 s]
Iteration 5 [0.3 s]: HR = 0.0162, NDCG = 0.0162, loss = 1.1231 [45.0 s]
Iteration 6 [0.2 s]: HR = 0.0166, NDCG = 0.0166, loss = 1.0694 [45.1 s]
Iteration 7 [0.2 s]: HR = 0.0170, NDCG = 0.0170, loss = 1.0248 [42.9 s]
Iteration 8 [0.2 s]: HR = 0.0181, NDCG = 0.0181, loss = 0.9865 [43.8 s]
Iteration 9 [0.6 s]: HR = 0.0193, NDCG = 0.0193, loss = 0.9525 [43.3 s]
End. Best Iteration 9:  HR = 0.0193, NDCG = 0.0193. Init: HR = 0.0652, NDCG = 0.0417
Iteration 0 [2.8 s]: HR = 0.0706, NDCG = 0.0453, loss = 4.2605 [44.7 s]
Iteration 1 [0.3 s]: HR = 0.0744, NDCG = 0.0470, loss = 2.0163 [42.6 s]
Iteration 2 [0.2 s]: HR = 0.0760, NDCG = 0.0480, loss = 1.7569 [45.4 s]
Iteration 3 [0.2 s]: HR = 0.0806, NDCG = 0.0504, loss = 1.6330 [44.6 s]
Iteration 4 [0.2 s]: HR = 0.0837, NDCG = 0.0525, loss = 1.5519 [43.7 s]
Iteration 5 [0.2 s]: HR = 0.0825, NDCG = 0.0522, loss = 1.4925 [43.1 s]
Iteration 6 [0.3 s]: HR = 0.0833, NDCG = 0.0529, loss = 1.4466 [45.1 s]
Iteration 7 [0.3 s]: HR = 0.0848, NDCG = 0.0545, loss = 1.4092 [43.5 s]
Iteration 8 [0.3 s]: HR = 0.0856, NDCG = 0.0549, loss = 1.3775 [45.1 s]
Iteration 9 [0.2 s]: HR = 0.0860, NDCG = 0.0555, loss = 1.3502 [43.2 s]
End. Best Iteration 9:  HR = 0.0860, NDCG = 0.0555. Init: HR = 0.0721, NDCG = 0.0348
Iteration 0 [2.6 s]: HR = 0.1049, NDCG = 0.0484, loss = 4.8647 [42.2 s]
Iteration 1 [0.2 s]: HR = 0.1088, NDCG = 0.0499, loss = 1.8279 [44.3 s]
Iteration 2 [0.3 s]: HR = 0.1157, NDCG = 0.0538, loss = 1.4990 [44.5 s]
Iteration 3 [0.2 s]: HR = 0.1134, NDCG = 0.0544, loss = 1.3491 [42.9 s]
Iteration 4 [0.3 s]: HR = 0.1107, NDCG = 0.0545, loss = 1.2497 [44.4 s]
Iteration 5 [0.7 s]: HR = 0.1145, NDCG = 0.0562, loss = 1.1751 [43.9 s]
Iteration 6 [0.2 s]: HR = 0.1169, NDCG = 0.0577, loss = 1.1151 [45.9 s]
Iteration 7 [0.3 s]: HR = 0.1153, NDCG = 0.0592, loss = 1.0643 [43.3 s]
Iteration 8 [0.2 s]: HR = 0.1207, NDCG = 0.0623, loss = 1.0202 [44.6 s]
Iteration 9 [0.2 s]: HR = 0.1234, NDCG = 0.0642, loss = 0.9802 [48.6 s]
End. Best Iteration 9:  HR = 0.1234, NDCG = 0.0642. Init: HR = 0.0104, NDCG = 0.0104
Iteration 0 [2.8 s]: HR = 0.0297, NDCG = 0.0297, loss = 0.8589 [45.8 s]
Iteration 1 [0.5 s]: HR = 0.0370, NDCG = 0.0370, loss = 0.4648 [42.1 s]
Iteration 2 [0.7 s]: HR = 0.0428, NDCG = 0.0428, loss = 0.4409 [44.3 s]
Iteration 3 [0.5 s]: HR = 0.0486, NDCG = 0.0486, loss = 0.4364 [43.6 s]
Iteration 4 [0.6 s]: HR = 0.0521, NDCG = 0.0521, loss = 0.4321 [45.3 s]
Iteration 5 [0.5 s]: HR = 0.0536, NDCG = 0.0536, loss = 0.4238 [42.7 s]
Iteration 6 [0.5 s]: HR = 0.0555, NDCG = 0.0555, loss = 0.4131 [42.4 s]
Iteration 7 [0.5 s]: HR = 0.0544, NDCG = 0.0544, loss = 0.4025 [43.4 s]
Iteration 8 [0.5 s]: HR = 0.0559, NDCG = 0.0559, loss = 0.3951 [43.4 s]
Iteration 9 [0.5 s]: HR = 0.0536, NDCG = 0.0536, loss = 0.3934 [42.2 s]
End. Best Iteration 8:  HR = 0.0559, NDCG = 0.0559. Init: HR = 0.0490, NDCG = 0.0298
Iteration 0 [2.9 s]: HR = 0.0910, NDCG = 0.0564, loss = 0.8784 [45.2 s]
Iteration 1 [0.4 s]: HR = 0.1111, NDCG = 0.0695, loss = 0.4665 [45.8 s]
Iteration 2 [0.5 s]: HR = 0.1311, NDCG = 0.0825, loss = 0.4420 [43.3 s]
Iteration 3 [0.5 s]: HR = 0.1512, NDCG = 0.0940, loss = 0.4353 [43.8 s]
Iteration 4 [0.5 s]: HR = 0.1647, NDCG = 0.1025, loss = 0.4308 [44.4 s]
Iteration 5 [0.5 s]: HR = 0.1755, NDCG = 0.1083, loss = 0.4238 [44.1 s]
Iteration 6 [0.5 s]: HR = 0.1782, NDCG = 0.1116, loss = 0.4153 [45.5 s]
Iteration 7 [0.5 s]: HR = 0.1909, NDCG = 0.1193, loss = 0.4064 [43.4 s]
Iteration 8 [0.7 s]: HR = 0.1940, NDCG = 0.1228, loss = 0.3988 [44.7 s]
Iteration 9 [0.5 s]: HR = 0.1940, NDCG = 0.1250, loss = 0.3941 [44.7 s]
End. Best Iteration 8:  HR = 0.1940, NDCG = 0.1228. Init: HR = 0.0964, NDCG = 0.0442
Iteration 0 [2.5 s]: HR = 0.1331, NDCG = 0.0617, loss = 0.8429 [44.7 s]
Iteration 1 [0.5 s]: HR = 0.1411, NDCG = 0.0677, loss = 0.5033 [44.8 s]
Iteration 2 [0.4 s]: HR = 0.1519, NDCG = 0.0734, loss = 0.4729 [44.1 s]
Iteration 3 [0.4 s]: HR = 0.1674, NDCG = 0.0799, loss = 0.4597 [45.7 s]
Iteration 4 [0.4 s]: HR = 0.1789, NDCG = 0.0859, loss = 0.4524 [44.9 s]
Iteration 5 [0.8 s]: HR = 0.1948, NDCG = 0.0951, loss = 0.4475 [46.3 s]
Iteration 6 [0.4 s]: HR = 0.2117, NDCG = 0.1045, loss = 0.4440 [43.8 s]
Iteration 7 [0.7 s]: HR = 0.2279, NDCG = 0.1155, loss = 0.4407 [46.9 s]
Iteration 8 [0.4 s]: HR = 0.2449, NDCG = 0.1242, loss = 0.4376 [45.9 s]
Iteration 9 [0.5 s]: HR = 0.2565, NDCG = 0.1299, loss = 0.4342 [48.2 s]
End. Best Iteration 9:  HR = 0.2565, NDCG = 0.1299. Init: HR = 0.0085, NDCG = 0.0085
Iteration 0 [3.3 s]: HR = 0.0312, NDCG = 0.0312, loss = 0.4249 [46.0 s]
Iteration 1 [1.2 s]: HR = 0.0401, NDCG = 0.0401, loss = 0.3040 [43.8 s]
Iteration 2 [1.3 s]: HR = 0.0551, NDCG = 0.0551, loss = 0.3005 [45.4 s]
Iteration 3 [0.8 s]: HR = 0.0571, NDCG = 0.0571, loss = 0.2881 [43.8 s]
Iteration 4 [0.8 s]: HR = 0.0613, NDCG = 0.0613, loss = 0.2784 [45.0 s]
Iteration 5 [0.7 s]: HR = 0.0625, NDCG = 0.0625, loss = 0.2727 [42.2 s]
Iteration 6 [0.7 s]: HR = 0.0640, NDCG = 0.0640, loss = 0.2703 [44.8 s]
Iteration 7 [0.9 s]: HR = 0.0671, NDCG = 0.0671, loss = 0.2709 [44.3 s]
Iteration 8 [0.6 s]: HR = 0.0686, NDCG = 0.0686, loss = 0.2742 [45.4 s]
Iteration 9 [0.7 s]: HR = 0.0690, NDCG = 0.0690, loss = 0.2750 [44.7 s]
End. Best Iteration 9:  HR = 0.0690, NDCG = 0.0690. Init: HR = 0.0397, NDCG = 0.0228
Iteration 0 [3.3 s]: HR = 0.0879, NDCG = 0.0529, loss = 0.4057 [45.6 s]
Iteration 1 [0.7 s]: HR = 0.1169, NDCG = 0.0706, loss = 0.3000 [44.3 s]
Iteration 2 [0.8 s]: HR = 0.1419, NDCG = 0.0859, loss = 0.2986 [43.6 s]
Iteration 3 [0.6 s]: HR = 0.1566, NDCG = 0.0969, loss = 0.2947 [42.0 s]
Iteration 4 [0.5 s]: HR = 0.1651, NDCG = 0.1039, loss = 0.2900 [46.4 s]
Iteration 5 [0.7 s]: HR = 0.1666, NDCG = 0.1074, loss = 0.2849 [45.7 s]
Iteration 6 [1.0 s]: HR = 0.1720, NDCG = 0.1116, loss = 0.2787 [44.1 s]
Iteration 7 [0.7 s]: HR = 0.1751, NDCG = 0.1144, loss = 0.2716 [44.5 s]
Iteration 8 [0.8 s]: HR = 0.1766, NDCG = 0.1171, loss = 0.2676 [44.6 s]
Iteration 9 [0.7 s]: HR = 0.1778, NDCG = 0.1185, loss = 0.2669 [43.3 s]
End. Best Iteration 9:  HR = 0.1778, NDCG = 0.1185. Init: HR = 0.0929, NDCG = 0.0452
Iteration 0 [3.4 s]: HR = 0.1485, NDCG = 0.0711, loss = 0.4555 [45.1 s]
Iteration 1 [0.8 s]: HR = 0.1612, NDCG = 0.0756, loss = 0.3007 [46.2 s]
Iteration 2 [0.7 s]: HR = 0.1585, NDCG = 0.0756, loss = 0.3011 [41.6 s]
Iteration 3 [0.7 s]: HR = 0.1708, NDCG = 0.0838, loss = 0.3007 [45.7 s]
Iteration 4 [0.7 s]: HR = 0.2029, NDCG = 0.1083, loss = 0.2975 [44.8 s]
Iteration 5 [0.7 s]: HR = 0.2615, NDCG = 0.1356, loss = 0.2928 [44.1 s]
Iteration 6 [0.8 s]: HR = 0.2962, NDCG = 0.1531, loss = 0.2871 [43.3 s]
Iteration 7 [0.7 s]: HR = 0.3128, NDCG = 0.1587, loss = 0.2811 [44.5 s]
Iteration 8 [0.6 s]: HR = 0.3166, NDCG = 0.1608, loss = 0.2757 [43.4 s]
Iteration 9 [0.6 s]: HR = 0.3205, NDCG = 0.1610, loss = 0.2721 [43.5 s]
End. Best Iteration 9:  HR = 0.3205, NDCG = 0.1610. Init: HR = 0.0166, NDCG = 0.0166
Iteration 0 [2.7 s]: HR = 0.0204, NDCG = 0.0204, loss = 4.4475 [45.2 s]
Iteration 1 [0.3 s]: HR = 0.0247, NDCG = 0.0247, loss = 1.8790 [42.4 s]
Iteration 2 [0.3 s]: HR = 0.0266, NDCG = 0.0266, loss = 1.5777 [44.4 s]
Iteration 3 [0.3 s]: HR = 0.0270, NDCG = 0.0270, loss = 1.4397 [44.5 s]
Iteration 4 [0.3 s]: HR = 0.0278, NDCG = 0.0278, loss = 1.3486 [43.8 s]
Iteration 5 [0.2 s]: HR = 0.0285, NDCG = 0.0285, loss = 1.2816 [45.5 s]
Iteration 6 [0.3 s]: HR = 0.0274, NDCG = 0.0274, loss = 1.2285 [43.7 s]
Iteration 7 [0.3 s]: HR = 0.0278, NDCG = 0.0278, loss = 1.1841 [47.0 s]
Iteration 8 [0.2 s]: HR = 0.0270, NDCG = 0.0270, loss = 1.1461 [43.5 s]
Iteration 9 [0.3 s]: HR = 0.0274, NDCG = 0.0274, loss = 1.1125 [44.4 s]
End. Best Iteration 5:  HR = 0.0285, NDCG = 0.0285. Init: HR = 0.0440, NDCG = 0.0249
Iteration 0 [2.9 s]: HR = 0.0509, NDCG = 0.0290, loss = 4.0347 [42.8 s]
Iteration 1 [0.3 s]: HR = 0.0524, NDCG = 0.0310, loss = 1.9162 [43.7 s]
Iteration 2 [0.3 s]: HR = 0.0559, NDCG = 0.0342, loss = 1.6572 [42.6 s]
Iteration 3 [0.4 s]: HR = 0.0586, NDCG = 0.0356, loss = 1.5145 [44.3 s]
Iteration 4 [0.2 s]: HR = 0.0640, NDCG = 0.0386, loss = 1.4144 [44.9 s]
Iteration 5 [0.2 s]: HR = 0.0671, NDCG = 0.0413, loss = 1.3362 [43.3 s]
Iteration 6 [0.3 s]: HR = 0.0690, NDCG = 0.0423, loss = 1.2711 [46.6 s]
Iteration 7 [0.2 s]: HR = 0.0702, NDCG = 0.0434, loss = 1.2141 [43.3 s]
Iteration 8 [0.2 s]: HR = 0.0760, NDCG = 0.0463, loss = 1.1634 [44.3 s]
Iteration 9 [0.2 s]: HR = 0.0794, NDCG = 0.0481, loss = 1.1169 [45.2 s]
End. Best Iteration 9:  HR = 0.0794, NDCG = 0.0481. Init: HR = 0.1022, NDCG = 0.0491
Iteration 0 [2.7 s]: HR = 0.1180, NDCG = 0.0570, loss = 4.1108 [44.4 s]
Iteration 1 [0.2 s]: HR = 0.1180, NDCG = 0.0586, loss = 1.8437 [43.9 s]
Iteration 2 [0.4 s]: HR = 0.1188, NDCG = 0.0593, loss = 1.5938 [44.5 s]
Iteration 3 [0.6 s]: HR = 0.1196, NDCG = 0.0601, loss = 1.4669 [44.3 s]
Iteration 4 [0.2 s]: HR = 0.1226, NDCG = 0.0618, loss = 1.3818 [43.3 s]
Iteration 5 [0.3 s]: HR = 0.1215, NDCG = 0.0625, loss = 1.3183 [45.4 s]
Iteration 6 [0.2 s]: HR = 0.1230, NDCG = 0.0640, loss = 1.2676 [43.0 s]
Iteration 7 [0.2 s]: HR = 0.1261, NDCG = 0.0657, loss = 1.2250 [43.6 s]
Iteration 8 [0.2 s]: HR = 0.1304, NDCG = 0.0678, loss = 1.1875 [43.2 s]
Iteration 9 [0.2 s]: HR = 0.1315, NDCG = 0.0694, loss = 1.1534 [40.5 s]
End. Best Iteration 9:  HR = 0.1315, NDCG = 0.0694. Init: HR = 0.0089, NDCG = 0.0089
Iteration 0 [6.1 s]: HR = 0.0158, NDCG = 0.0158, loss = 0.9008 [44.5 s]
Iteration 1 [0.8 s]: HR = 0.0189, NDCG = 0.0189, loss = 0.5087 [44.7 s]
Iteration 2 [0.8 s]: HR = 0.0189, NDCG = 0.0189, loss = 0.4716 [44.5 s]
Iteration 3 [0.5 s]: HR = 0.0243, NDCG = 0.0243, loss = 0.4550 [44.8 s]
Iteration 4 [1.2 s]: HR = 0.0258, NDCG = 0.0258, loss = 0.4457 [44.9 s]
Iteration 5 [0.5 s]: HR = 0.0258, NDCG = 0.0258, loss = 0.4396 [44.4 s]
Iteration 6 [0.5 s]: HR = 0.0243, NDCG = 0.0243, loss = 0.4344 [44.8 s]
Iteration 7 [0.5 s]: HR = 0.0251, NDCG = 0.0251, loss = 0.4284 [44.3 s]
Iteration 8 [0.5 s]: HR = 0.0278, NDCG = 0.0278, loss = 0.4206 [42.5 s]
Iteration 9 [0.6 s]: HR = 0.0336, NDCG = 0.0336, loss = 0.4121 [45.4 s]
End. Best Iteration 9:  HR = 0.0336, NDCG = 0.0336. Init: HR = 0.0424, NDCG = 0.0241
Iteration 0 [3.9 s]: HR = 0.0802, NDCG = 0.0440, loss = 0.8154 [46.1 s]
Iteration 1 [0.6 s]: HR = 0.1034, NDCG = 0.0598, loss = 0.4698 [46.6 s]
Iteration 2 [0.5 s]: HR = 0.1253, NDCG = 0.0784, loss = 0.4471 [45.4 s]
Iteration 3 [0.5 s]: HR = 0.1384, NDCG = 0.0888, loss = 0.4413 [43.8 s]
Iteration 4 [0.5 s]: HR = 0.1577, NDCG = 0.0996, loss = 0.4382 [44.6 s]
Iteration 5 [0.5 s]: HR = 0.1728, NDCG = 0.1083, loss = 0.4337 [44.7 s]
Iteration 6 [0.5 s]: HR = 0.1870, NDCG = 0.1159, loss = 0.4268 [43.2 s]
Iteration 7 [0.4 s]: HR = 0.1886, NDCG = 0.1187, loss = 0.4184 [43.9 s]
Iteration 8 [0.8 s]: HR = 0.1936, NDCG = 0.1211, loss = 0.4094 [47.6 s]
Iteration 9 [0.5 s]: HR = 0.1975, NDCG = 0.1227, loss = 0.4006 [45.6 s]
End. Best Iteration 9:  HR = 0.1975, NDCG = 0.1227. Init: HR = 0.0895, NDCG = 0.0395
Iteration 0 [3.2 s]: HR = 0.1427, NDCG = 0.0647, loss = 0.8941 [45.3 s]
Iteration 1 [0.5 s]: HR = 0.1627, NDCG = 0.0762, loss = 0.4901 [44.4 s]
Iteration 2 [0.5 s]: HR = 0.1828, NDCG = 0.0873, loss = 0.4593 [44.5 s]
Iteration 3 [0.6 s]: HR = 0.2009, NDCG = 0.0971, loss = 0.4473 [44.0 s]
Iteration 4 [0.6 s]: HR = 0.2206, NDCG = 0.1067, loss = 0.4407 [45.4 s]
Iteration 5 [0.5 s]: HR = 0.2352, NDCG = 0.1141, loss = 0.4359 [42.1 s]
Iteration 6 [0.5 s]: HR = 0.2472, NDCG = 0.1217, loss = 0.4313 [45.8 s]
Iteration 7 [1.2 s]: HR = 0.2646, NDCG = 0.1309, loss = 0.4259 [45.2 s]
Iteration 8 [0.5 s]: HR = 0.2707, NDCG = 0.1367, loss = 0.4201 [44.7 s]
Iteration 9 [0.5 s]: HR = 0.2700, NDCG = 0.1386, loss = 0.4132 [44.8 s]
End. Best Iteration 8:  HR = 0.2707, NDCG = 0.1367. Init: HR = 0.0100, NDCG = 0.0100
Iteration 0 [3.5 s]: HR = 0.0243, NDCG = 0.0243, loss = 0.4466 [44.5 s]
Iteration 1 [0.8 s]: HR = 0.0405, NDCG = 0.0405, loss = 0.3009 [45.3 s]
